t,Zr,X1,X2
"0,582","0,019948975","0,018391853","0,018429552"
"0,583","0,019948975","0,018386982","0,018424682"
"0,584","0,019948975","0,018386982","0,018424682"
"0,585","0,019948975","0,018382112","0,018419811"
"0,586","0,019948975","0,018377242","0,018414941"
"0,587","0,019948975","0,018377242","0,018414941"
"0,588","0,019948975","0,018372371","0,01841007"
"0,589","0,019948975","0,018372371","0,01841007"
"0,59","0,019948975","0,018367501","0,0184052"
"0,591","0,019948975","0,018362631","0,01840033"
"0,592","0,019948975","0,018362631","0,01840033"
"0,593","0,019948975","0,01835776","0,018395459"
"0,594","0,019948975","0,01835776","0,018395459"
"0,595","0,019948975","0,01835289","0,018390589"
"0,596","0,019948975","0,018348019","0,018385718"
"0,597","0,019948975","0,018348019","0,018385718"
"0,598","0,019948975","0,018343149","0,018380848"
"0,599","0,019948975","0,018343149","0,018380848"
"0,6","0,019948975","0,018338279","0,018375978"
"0,601","0,019948975","0,018338279","0,018375978"
"0,602","0,019948975","0,018333408","0,018371107"
"0,603","0,019948975","0,018333408","0,018371107"
"0,604","0,019948975","0,018328538","0,018366237"
"0,605","0,019946777","0,018328538","0,018366237"
"0,606","0,019942383","0,018328538","0,018366237"
"0,607","0,019935791","0,018328538","0,018366237"
"0,608","0,01992041","0,018323667","0,018361367"
"0,609","0,019891846","0,018323667","0,018361367"
"0,61","0,019850098","0,018323667","0,018361367"
"0,611","0,019790771","0,018318797","0,018356496"
"0,612","0,019707275","0,018313927","0,018351626"
"0,613","0,019604004","0,018318481","0,018346755"
"0,614","0,019480957","0,018313611","0,018341885"
"0,615","0,019340332","0,01830874","0,018337015"
"0,616","0,019184326","0,018298999","0,018327274"
"0,617","0,019021729","0,018289259","0,018317533"
"0,618","0,018850342","0,018269777","0,018298051"
"0,619","0,01865918","0,018250296","0,01827857"
"0,62","0,018450439","0,018230814","0,018259088"
"0,621","0,018221924","0,018221073","0,018249348"
"0,622","0,017982422","0,018211332","0,018239607"
"0,623","0,017734131","0,018192167","0,018229866"
"0,624","0,01748584","0,018168131","0,018215255"
"0,625","0,017241943","0,018134354","0,018190903"
"0,626","0,017006836","0,018091153","0,018166551"
"0,627","0,016780518","0,018057692","0,01815194"
"0,628","0,016565186","0,018038842","0,01815194"
"0,629","0,016363037","0,018034604","0,018166551"
"0,63","0,016169678","0,0180112","0,018171421"
"0,631","0,015985107","0,017968631","0,018166551"
"0,632","0,015807129","0,01791632","0,01815194"
"0,633","0,01562915","0,01786888","0,018142199"
"0,634","0,015448975","0,017822073","0,01815194"
"0,635","0,015266602","0,017799301","0,018176292"
"0,636","0,015077637","0,017771974","0,018205514"
"0,637","0,01488208","0,017734907","0,018224996"
"0,638","0,014684326","0,01767412","0,018239607"
"0,639","0,01447998","0,017608463","0,018249348"
"0,64","0,014275635","0,017533064","0,018249348"
"0,641","0,014082275","0,017448241","0,018249348"
"0,642","0,013904297","0,017349123","0,018244477"
"0,643","0,013730713","0,01723084","0,018229866"
"0,644","0,013554932","0,017126851","0,018220125"
"0,645","0,013374756","0,017004013","0,018210384"
"0,646","0,013190186","0,016886045","0,018205514"
"0,647","0,012994629","0,016753782","0,018195773"
"0,648","0,012790283","0,016606908","0,018171421"
"0,649","0,012577148","0,016440869","0,018137329"
"0,65","0,012355225","0,016260218","0,018088625"
"0,651","0,012126709","0,016060717","0,018039921"
"0,652","0,011900391","0,015885253","0,018005828"
"0,653","0,011687256","0,015705234","0,017976606"
"0,654","0,011485107","0,015520345","0,017942513"
"0,655","0,011293945","0,015301679","0,017884068"
"0,656","0,011107178","0,015058977","0,017811013"
"0,657","0,010922607","0,01480198","0,017733086"
"0,658","0,01073584","0,014559595","0,017669771"
"0,659","0,010546875","0,014341245","0,017621067"
"0,66","0,010353516","0,0141086","0,017567493"
"0,661","0,010153564","0,013856789","0,017504178"
"0,662","0,009947021","0,013595238","0,017431122"
"0,663","0,009736084","0,013324261","0,017358066"
"0,664","0,009536133","0,013072451","0,017294751"
"0,665","0,009351563","0,012839806","0,017241177"
"0,666","0,009173584","0,012587995","0,017177862"
"0,667","0,008993408","0,012312149","0,017099936"
"0,668","0,008806641","0,012022007","0,017017139"
"0,669","0,008615479","0,01173642","0,016929472"
"0,67","0,00841333","0,011465443","0,016856416"
"0,671","0,008200195","0,011209078","0,016797972"
"0,672","0,007987061","0,010957584","0,016744397"
"0,673","0,007780518","0,010696348","0,016681082"
"0,674","0,007584961","0,010420502","0,016603156"
"0,675","0,007389404","0,01014921","0,016520359"
"0,676","0,00719165","0,009882788","0,016442433"
"0,677","0,006989502","0,009630977","0,016379118"
"0,678","0,006782959","0,009384037","0,016320674"
"0,679","0,006569824","0,009122486","0,016247618"
"0,68","0,006356689","0,008855748","0,016159951"
"0,681","0,006145752","0,00858901","0,016072284"
"0,682","0,005943604","0,008331697","0,015984617"
"0,683","0,00574585","0,00807957","0,015911561"
"0,684","0,005550293","0,007846609","0,015848246"
"0,685","0,005354736","0,007623073","0,015784931"
"0,686","0,005156982","0,007375185","0,015697264"
"0,687","0,004957031","0,007098074","0,015580374"
"0,688","0,004752686","0,006825518","0,015458615"
"0,689","0,004550537","0,006572127","0,015346596"
"0,69","0,004348389","0,006328478","0,015244318"
"0,691","0,004155029","0,006103993","0,01515178"
"0,692","0,00396167","0,005879509","0,015059243"
"0,693","0,003768311","0,005659263","0,014952094"
"0,694","0,003574951","0,00542896","0,014825464"
"0,695","0,003375","0,005184047","0,014684223"
"0,696","0,003172852","0,004924838","0,014538111"
"0,697","0,002968506","0,004675053","0,014391999"
"0,698","0,002766357","0,004434694","0,014245888"
"0,699","0,002568604","0,004222609","0,014099776"
"0,7","0,00237085","0,004010524","0,013953664"
"0,701","0,002170898","0,003793568","0,013802682"
"0,702","0,00196875","0,003576613","0,0136517"
"0,703","0,001766602","0,003368766","0,013490978"
"0,704","0,00156665","0,003150862","0,013310773"
"0,705","0,001371094","0,002923218","0,013120828"
"0,706","0,001179932","0,002695258","0,012921142"
"0,707","0,000993164","0,002472168","0,012726326"
"0,708","0,000815186","0,002291964","0,012546122"
"0,709","0,000650391","0,0021215","0,012375658"
"0,71","0,000498779","0,001965332","0,012210065"
"0,711","0,000366943","0,001799422","0,012034731"
"0,712","0,000252686","0,001628327","0,011844786"
"0,713","0,0001604","0,001456915","0,0116451"
"0,714","9,01E-05","0,001290058","0,011440544"
"0,715","4,17E-05","0,001147237","0,011250599"
"0,716","1,76E-05","0,001004415","0,011060653"
"0,717","1,10E-05","0,000880444","0,010870708"
"0,718","1,98E-05","0,000756472","0,010680763"
"0,719","3,74E-05","0,00066109","0,010500559"
"0,72","5,93E-05","0,000556284","0,010320354"
"0,721","7,91E-05","0,000480068","0,010149891"
"0,722","9,45E-05","0,000408407","0,009974557"
"0,723","0,000103271","0,00033643","0,009789482"
"0,724","0,000103271","0,000244971","0,009584926"
"0,725","0,000101074","0,000153196","0,009370628"
"0,726","0,000103271","6,60E-05","0,009151461"
"0,727","0,000105469","-7,27E-06","0,008927423"
"0,728","0,000103271","-6,62E-05","0,008708256"
"0,729","9,45E-05","-0,000101123","0,008503699"
"0,73","8,35E-05","-0,000136033","0,008299143"
"0,731","7,03E-05","-0,000161835","0,008084846"
"0,732","5,71E-05","-0,000211672","0,007855937"
"0,733","5,49E-05","-0,000257272","0,007612418"
"0,734","5,71E-05","-0,000317482","0,007354287"
"0,735","6,37E-05","-0,000368583","0,007086416"
"0,736","7,03E-05","-0,000405074","0,006833156"
"0,737","7,47E-05","-0,000412658","0,006599377"
"0,738","7,69E-05","-0,000405947","0,006370469"
"0,739","7,47E-05","-0,000394681","0,00613669"
"0,74","7,25E-05","-0,000388918","0,00587856"
"0,741","7,03E-05","-0,00040232","0,005610688"
"0,742","7,03E-05","-0,000415723","0,005342817"
"0,743","7,03E-05","-0,00041483","0,005079816"
"0,744","7,03E-05","-0,000394771","0,004826556"
"0,745","7,03E-05","-0,000370159","0,004568425"
"0,746","7,03E-05","-0,000336121","0,004310294"
"0,747","7,03E-05","-0,000311825","0,004042423"
"0,748","7,03E-05","-0,000282973","0,003769681"
"0,749","7,03E-05","-0,000244382","0,00350668"
"0,75","7,03E-05","-0,000191178","0,00325829"
"0,751","7,03E-05","-0,000137975","0,0030099"
"0,752","7,03E-05","-9,00E-05","0,002746899"
"0,753","7,03E-05","-5,66E-05","0,002469287"
"0,754","7,03E-05","-2,31E-05","0,002191675"
"0,755","7,03E-05","1,03E-05","0,001914063"
"0,756","7,03E-05","5,83E-05","0,001651062"
"0,757","7,03E-05","0,000125773","0,001407542"
"0,758","7,03E-05","0,000212436","0,001173764"
"0,759","7,03E-05","0,0002991","0,000939985"
"0,76","7,03E-05","0,000361728","0,000691595"
"0,761","7,03E-05","0,00042404","0,000433465"
"0,762","7,03E-05","0,000481797","0,000180204"
"0,763","7,03E-05","0,000544425","-6,82E-05"
"0,764","7,03E-05","0,000611923","-0,000311705"
"0,765","7,03E-05","0,000665126","-0,000560095"
"0,766","7,03E-05","0,0007232","-0,000803614"
"0,767","7,03E-05","0,000786144","-0,001042263"
"0,768","7,03E-05","0,000839347","-0,001290653"
"0,769","7,03E-05","0,000892866","-0,001529302"
"0,77","7,03E-05","0,00094183","-0,001763081"
"0,771","7,03E-05","0,000990795","-0,001996859"
"0,772","7,03E-05","0,001025465","-0,002235509"
"0,773","7,03E-05","0,001055264","-0,002479028"
"0,774","7,03E-05","0,001070768","-0,002727418"
"0,775","7,03E-05","0,001091142","-0,002970937"
"0,776","7,03E-05","0,001106962","-0,003209586"
"0,777","7,03E-05","0,001113357","-0,003448235"
"0,778","7,03E-05","0,001115198","-0,003682014"
"0,779","7,03E-05","0,001117039","-0,003915793"
"0,78","7,03E-05","0,001109455","-0,004149571"
"0,781","7,03E-05","0,001087576","-0,00438822"
"0,782","7,03E-05","0,001056272","-0,00462687"
"0,783","7,03E-05","0,001024968","-0,004865519"
"0,784","7,03E-05","0,000974814","-0,005104168"
"0,785","7,03E-05","0,000915236","-0,005342817"
"0,786","7,03E-05","0,000860528","-0,005576595"
"0,787","7,03E-05","0,000796395","-0,005810374"
"0,788","7,03E-05","0,000742003","-0,006034412"
"0,789","7,03E-05","0,000668762","-0,00625845"
"0,79","7,03E-05","0,000600391","-0,006477617"
"0,791","7,03E-05","0,000527465","-0,006691914"
"0,792","7,03E-05","0,00043569","-0,006906212"
"0,793","7,03E-05","0,000343915","-0,007120509"
"0,794","7,03E-05","0,000242716","-0,007334806"
"0,795","7,03E-05","0,000132091","-0,007549103"
"0,796","7,03E-05","1,69E-05","-0,00775853"
"0,797","7,03E-05","-9,34E-05","-0,007963086"
"0,798","7,03E-05","-0,000203389","-0,008157902"
"0,799","7,03E-05","-0,000327361","-0,008347847"
"0,8","7,03E-05","-0,000441592","-0,008528051"
"0,801","7,03E-05","-0,000560377","-0,008703385"
"0,802","7,03E-05","-0,000679162","-0,008878719"
"0,803","7,03E-05","-0,000821668","-0,009058924"
"0,804","7,03E-05","-0,000959302","-0,009234258"
"0,805","7,03E-05","-0,001096937","-0,009409592"
"0,806","7,03E-05","-0,001243681","-0,009575185"
"0,807","7,03E-05","-0,001394979","-0,009735908"
"0,808","7,03E-05","-0,001522241","-0,009882019"
"0,809","7,03E-05","-0,001654058","-0,010023261"
"0,81","7,03E-05","-0,001790429","-0,010159631"
"0,811","7,03E-05","-0,0019268","-0,010296002"
"0,812","7,03E-05","-0,002067725","-0,010427503"
"0,813","7,03E-05","-0,002227816","-0,010568744"
"0,814","7,03E-05","-0,002383036","-0,010705115"
"0,815","7,03E-05","-0,002538257","-0,010841486"
"0,816","7,03E-05","-0,002698031","-0,010972986"
"0,817","6,81E-05","-0,002852936","-0,011099617"
"0,818","6,81E-05","-0,00300297","-0,011221376"
"0,819","6,81E-05","-0,003143263","-0,011333395"
"0,82","6,59E-05","-0,003288111","-0,011440544"
"0,821","6,59E-05","-0,003418663","-0,011542822"
"0,822","6,59E-05","-0,003572936","-0,01164997"
"0,823","6,37E-05","-0,003722654","-0,011761989"
"0,824","6,37E-05","-0,003872372","-0,011874008"
"0,825","6,15E-05","-0,004036385","-0,011990898"
"0,826","6,15E-05","-0,004186103","-0,012102917"
"0,827","5,93E-05","-0,00432608","-0,012205195"
"0,828","5,93E-05","-0,004456317","-0,012297732"
"0,829","5,71E-05","-0,004595978","-0,01239027"
"0,83","5,71E-05","-0,004721344","-0,012477937"
"0,831","5,71E-05","-0,00484184","-0,012560733"
"0,832","5,49E-05","-0,004957781","-0,0126484"
"0,833","5,49E-05","-0,005083148","-0,012736067"
"0,834","5,49E-05","-0,005199089","-0,012823734"
"0,835","5,27E-05","-0,005319585","-0,012906531"
"0,836","5,27E-05","-0,005430656","-0,012989327"
"0,837","5,27E-05","-0,005536856","-0,013067254"
"0,838","5,27E-05","-0,005623891","-0,013135439"
"0,839","5,05E-05","-0,005706056","-0,013198754"
"0,84","5,05E-05","-0,00578335","-0,013257199"
"0,841","5,05E-05","-0,005855774","-0,013310773"
"0,842","5,05E-05","-0,005918773","-0,013364347"
"0,843","5,05E-05","-0,005967477","-0,013413051"
"0,844","4,83E-05","-0,006025605","-0,013461755"
"0,845","4,83E-05","-0,006078864","-0,013505589"
"0,846","4,83E-05","-0,006122697","-0,013549422"
"0,847","4,61E-05","-0,006152236","-0,013588385"
"0,848","4,61E-05","-0,006172033","-0,013617608"
"0,849","4,61E-05","-0,00618696","-0,01364196"
"0,85","4,61E-05","-0,006192147","-0,013656571"
"0,851","4,61E-05","-0,006183038","-0,013666312"
"0,852","4,61E-05","-0,006173929","-0,013676052"
"0,853","4,61E-05","-0,00615995","-0,013680923"
"0,854","4,61E-05","-0,006136546","-0,013685793"
"0,855","4,61E-05","-0,006122567","-0,013690663"
"0,856","4,39E-05","-0,006089422","-0,013685793"
"0,857","4,39E-05","-0,006056277","-0,013680923"
"0,858","4,39E-05","-0,006018262","-0,013671182"
"0,859","4,39E-05","-0,005961082","-0,0136517"
"0,86","4,39E-05","-0,005913326","-0,013632219"
"0,861","4,39E-05","-0,005851275","-0,013607867"
"0,862","4,39E-05","-0,005784353","-0,013578645"
"0,863","4,39E-05","-0,005721986","-0,013544552"
"0,864","4,39E-05","-0,00564564","-0,013515329"
"0,865","4,39E-05","-0,005578718","-0,013486107"
"0,866","4,39E-05","-0,005506927","-0,013452014"
"0,867","4,39E-05","-0,00542084","-0,013413051"
"0,868","4,39E-05","-0,005339307","-0,013369218"
"0,869","4,39E-05","-0,005252904","-0,013320514"
"0,87","4,39E-05","-0,005157076","-0,01327181"
"0,871","4,39E-05","-0,005065803","-0,013218236"
"0,872","4,39E-05","-0,004965105","-0,013164661"
"0,873","4,17E-05","-0,004873831","-0,013111087"
"0,874","4,17E-05","-0,004782558","-0,013057513"
"0,875","4,17E-05","-0,004672119","-0,012994198"
"0,876","4,17E-05","-0,00458053","-0,012930883"
"0,877","4,17E-05","-0,004474645","-0,012862697"
"0,878","4,17E-05","-0,00436389","-0,012789642"
"0,879","4,17E-05","-0,004253135","-0,012716586"
"0,88","4,17E-05","-0,004146935","-0,012638659"
"0,881","4,17E-05","-0,004035864","-0,012555863"
"0,882","4,17E-05","-0,003924793","-0,012473066"
"0,883","4,17E-05","-0,003818276","-0,012385399"
"0,884","4,17E-05","-0,00371176","-0,012297732"
"0,885","4,17E-05","-0,003600373","-0,012205195"
"0,886","4,17E-05","-0,003484115","-0,012107787"
"0,887","4,17E-05","-0,003377283","-0,012010379"
"0,888","4,17E-05","-0,00326558","-0,011908101"
"0,889","4,17E-05","-0,003158431","-0,011800953"
"0,89","4,17E-05","-0,003046412","-0,011688934"
"0,891","4,17E-05","-0,002934393","-0,011576915"
"0,892","4,17E-05","-0,002822058","-0,011455155"
"0,893","4,17E-05","-0,002714594","-0,011338266"
"0,894","4,17E-05","-0,002606813","-0,011211635"
